IdCabms,Descripcion,IdNivel,Partida1,Partida2,Estatus,Ccop,Pcontable,Descpartida,Historico_Clave_Cabm
C2530101089,GOSERELINA Implante de liberación prolongada. 3.6mg Jeringa que contiene un implante cilíndrico esté,5,2504,2530,,25301089,1.1.5.1.4,,C931702088
C2530101088,GOSERELINA Implante de liberación prolongada. 10.8mg Jeringa que contiene un implante cilíndrico est,5,2504,2530,,25301088,1.1.5.1.4,,C931702090
C2530101091,GRANISETRÓN 1mg 2 grageas,5,2504,2530,,25301091,1.1.5.1.4,,C931702092
C2530101094,GRANISETRÓN Solución oral 20mg/100ml Envase con 30ml y medida dosificadora,5,2504,2530,,25301094,1.1.5.1.4,,C931702094
C2530101092,GRANISETRÓN Solución iny. 1mg/ml Envase con 1ml,5,2504,2530,,25301092,1.1.5.1.4,,C931702096
C2530101093,GRANISETRÓN Solución iny. 3mg/3ml Envase con 3ml,5,2504,2530,,25301093,1.1.5.1.4,,C931702098
C2530101121,HIDROXICARBAMIDA (HIDROXIUREA) 500mg 100 Cápsulas,5,2504,2530,,25301121,1.1.5.1.4,,C931702100
C2530101150,IDARUBICINA 25mg Envase1 cápsula,5,2504,2530,,25301150,1.1.5.1.4,,C931702104
C2530101149,IDARUBICINA 10mg Envase1 cápsula,5,2504,2530,,25301149,1.1.5.1.4,,C931702106
C2530101157,IFOSFAMIDA Solución iny. 1g 1 Frasco ámpula,5,2504,2530,,25301157,1.1.5.1.4,,C931702108
C2530101160,IMATINIB 100mg 60 cápsulas,5,2504,2530,,25301160,1.1.5.1.4,,C931702110
C2530101231,IRINOTECAN Solución iny. 100mg Frasco ámpula con 5ml,5,2504,2530,,25301231,1.1.5.1.4,,C931702116
C2530101299,LETROZOL Grageas 2.5mg Envase con 30 tabletas,5,2504,2530,,25301299,1.1.5.1.4,,C931702120
C2530101303,LEUPRORELINA Suspensión inyectable 3.75mg Frasco ámpula diluyente con 2ml y equipo para administraci,5,2504,2530,,25301303,1.1.5.1.4,,C931702122
C2530101302,LEUPRORELINA Suspensión inyectable 11.25 mg Frasco ámpula diluyente con 2ml y equipo para administra,5,2504,2530,,25301302,1.1.5.1.4,,C931702124
C2530101306,LEVAMISOL 50mg 2 Tabletas,5,2504,2530,,25301306,1.1.5.1.4,,C931702126
C2530101374,LOMUSTINA 40mg 3 Frascos. con 2 cápsulas de igual dosis c/u,5,2504,2530,,25301374,1.1.5.1.4,,C931702128
C2530101407,MECLORETAMINA Solución iny. 10mg 1 frasco ámpula,5,2504,2530,,25301407,1.1.5.1.4,,C931702130
C2530101417,MEGESTROL 40mg 100 Tabletas,5,2504,2530,,25301417,1.1.5.1.4,,C931702132
C2530101416,MEGESTROL Suspensión oral 4g/100ml Envase con 240ml (40mg/ml),5,2504,2530,,25301416,1.1.5.1.4,,C931702134
C2530101419,MELFALÁN 2mg 25 Tabletas,5,2504,2530,,25301419,1.1.5.1.4,,C931702136
C2530101426,MERCAPTOPURINA 50mg 20 Tabletas,5,2504,2530,,25301426,1.1.5.1.4,,C931702138
C2530101436,MESNA Solución iny. 400mg/4ml 5 Ampolletas,5,2504,2530,,25301436,1.1.5.1.4,,C931702140
C2530101447,METENOLONA Solución iny. 50mg/1ml 1 Ampolleta,5,2504,2530,,25301447,1.1.5.1.4,,C931702142
C2530101471,METOTREXATO Solución iny. 1g Frasco ámpula,5,2504,2530,,25301471,1.1.5.1.4,,C931702144
C2530101474,METOTREXATO 2.5mg 50 Tabletas,5,2504,2530,,25301474,1.1.5.1.4,,C931702146
C2530101472,METOTREXATO Liofilizado para Solución iny. 50mg 1 Frasco ámpula,5,2504,2530,,25301472,1.1.5.1.4,,C931702148
C2530101473,METOTREXATO Liofilizado para Solución iny. 500mg 1 Frasco ámpula,5,2504,2530,,25301473,1.1.5.1.4,,C931702150
C2530101502,MITOMICINA Polvo para Solución iny. 5 mg Frasco ámpula,5,2504,2530,,25301502,1.1.5.1.4,,C931702152
C2530101504,MITOXANTRONA Solución iny. 20mg /10ml 1 Frasco ámpula,5,2504,2530,,25301504,1.1.5.1.4,,C931702154
C2530101581,NILUTAMIDA 150mg 30 comprimidos,5,2504,2530,,25301581,1.1.5.1.4,,C931702158
C2530101632,ONDANSETRON Solución iny. 8 mg/ 4 ml 3 Ampolletas,5,2504,2530,,25301632,1.1.5.1.4,,C931702160
C2530101633,ONDANSETRON 8 mg 10 Tabletas,5,2504,2530,,25301633,1.1.5.1.4,,C931702162
C2530101636,OPRELVEKINA Solución iny. 5mg Frasco ámpula y 1ml de diluyente,5,2504,2530,,25301636,1.1.5.1.4,,C931702164
C2530101647,OXALIPLATINO Solución iny. 100mg Un frasco ámpula con liofilizado,5,2504,2530,,25301647,1.1.5.1.4,,C931702166
C2530101648,OXALIPLATINO Solución iny. 50mg Un frasco ámpula con liofilizado,5,2504,2530,,25301648,1.1.5.1.4,,C931702168
C2530101671,PACLITAXELSol.iny.300mg1 fsco ámpc/50ml c/eq.p/venocli libre d/polivinilclor (PVC) y filtc/membr. no,5,2504,2530,,25301671,1.1.5.1.4,,C931702170
C2530101790,PROCARBAZINA 50mg 50 Cápsulas o Comprimidos,5,2504,2530,,25301790,1.1.5.1.4,,C931702172
C2530101829,RALTITREXED Solución iny. 2mg Un frasco ámpula,5,2504,2530,,25301829,1.1.5.1.4,,C931702174
C2530102010,TAMOXIFENO  20mg 14 Tabletas,5,2504,2530,,25302010,1.1.5.1.4,,C931702180
C2530102035,TERASOZINA 2mg 20 Tabletas,5,2504,2530,,25302035,1.1.5.1.4,,C931702190
C2530102067,TIOTEPA. Polvo para Solución iny. 15mg Frasco ámpula,5,2504,2530,,25302067,1.1.5.1.4,,C931702192
C2530102103,TRASTUZUMAB Solución iny. 440mg Frasco ámpula y diluyente 20ml,5,2504,2530,,25302103,1.1.5.1.4,,C931702194
C2530102102,TRASTUZUMAB Solución iny. 150mg Frasco ámpula,5,2504,2530,,25302102,1.1.5.1.4,,C931702196
C2530102107,TRETINOINA 10mg 100 Cápsulas,5,2504,2530,,25302107,1.1.5.1.4,,C931702198
C2530102127,TROPISETRÓN 5mg 5 Cápsulas,5,2504,2530,,25302127,1.1.5.1.4,,C931702200
C2530102231,VINBLASTINA Polvo para Solución iny. 10mg Frasco ámpula,5,2504,2530,,25302231,1.1.5.1.4,,C931702204
C2530102233,VINCRISTINA Polvo para Solución iny. 1mg/ 10ml Frasco ámpula,5,2504,2530,,25302233,1.1.5.1.4,,C931702206
C2530102237,VINORELBINA Solución iny. 10mg/ml Frasco ámpula con 1ml,5,2504,2530,,,1.1.5.1.4,,C931702208
C2530100553,CLORFENAMINA COMPUESTA Paracetamol 500mg cafeína 25mg fenilefrina 5 mg clorfenamina 4 mg 10 Tabletas,5,2504,2530,,25300553,1.1.5.1.4,,C931801002
C2530100717,DIFENIDOL 25mg 30 Tabletas,5,2504,2530,,25300717,1.1.5.1.4,,C931801004
C2530100716,DIFENIDOL Solución iny. 40 mg/2ml 2 Ampolletas,5,2504,2530,,25300716,1.1.5.1.4,,C931801006
C2530100731,DIMENHIDRINATO 50mg 24 Tabletas,5,2504,2530,,25300731,1.1.5.1.4,,C931801008
C2530100930,FENILEFRINA Solución nasal 2.5mg/ml Frasco con 15ml,5,2504,2530,,25300930,1.1.5.1.4,,C931801010
C2530100486,CINARIZINA 75 mg 60 Tabletas,5,2504,2530,,25300486,1.1.5.1.4,,C931802002
C2530100730,DIMENHIDRINATO Solución iny. 50mg 1 Ampolleta con 1 ml,5,2504,2530,,25300730,1.1.5.1.4,,C931802004
C2530101512,MOMETASONA Suspensión 0.050g/100ml   Env.nebuliz c/18ml y válvula dosificad (140 nebulizaciones de 5,5,2504,2530,,25301512,1.1.5.1.4,,C931802012
C2530101557,NEOMICINA POLIMIXINA B FLUOCINOLONA Y LIDOCAÍNA Suspensión o solución ótica. Neomicina 350mg/100 ml,5,2504,2530,,25301557,1.1.5.1.4,,C931802014
C2530101662,OXIMETAZOLINA Solución nasal 50mg/ 100 ml 1 Frasco con 20 ml,5,2504,2530,,25301662,1.1.5.1.4,,C931802016
C2530101661,OXIMETAZOLINA Solución nasal 25mg/ 100 ml Frasco con 20 ml,5,2504,2530,,25301661,1.1.5.1.4,,C931802018
C2530100661,DESOGESTREL Y ETINILESTRADIOL 28 0.15 y 0.03mg 21 Tabletas con hormonales y 7 sin hormonales.,5,2504,2530,,25300661,1.1.5.1.4,,C931901002
C2530101334,LEVONORGESTREL 0.03 mg 35 Grageas,5,2504,2530,,25301334,1.1.5.1.4,,C931901004
C2530101338,LEVONORGESTREL Y ETINILESTRADIOL 28 0.15 mg/ 0.03 mg 28 Grageas,5,2504,2530,,25301338,1.1.5.1.4,,C931901006
C2530101414,MEDROXIPROGESTERONA Y CIPIONATO DE ESTRADIOL Suspensión inyectable 25mg y 5mg/0.5ml 1 Ampolleta,5,2504,2530,,25301414,1.1.5.1.4,,C931901008
C2530100468,CETRORELIX Solución iny. 0.25 mg frasco ámpula y jeringa de 1ml con diluyente,5,2504,2530,,25300468,1.1.5.1.4,,C931902002
C2530100469,CETRORELIX Solución iny. 3.0 mg frasco ámpula y jeringa de 3ml con diluyente,5,2504,2530,,25300469,1.1.5.1.4,,C931902004
C2530100660,DESOGESTREL Y ETINILESTRADIOL Desogestrel 0.15 mg etinilestradiol 0.03 mg 21 Tabletas,5,2504,2530,,25300660,1.1.5.1.4,,C931902006
C2530100900,ETONOGESTREL 68mg Envase con un implante y aplicador,5,2504,2530,,25300900,1.1.5.1.4,,C931902008
C2530101335,LEVONORGESTREL Polvo 52 mg Un dispositivo,5,2504,2530,,25301335,1.1.5.1.4,,C931902014
C2530101337,LEVONORGESTREL Y ETINILESTRADIOL Levonorgestrel 0.15 mg etinilestradiol 0.03 mg 21 Grageas,5,2504,2530,,25301337,1.1.5.1.4,,C931902016
C2530101603,NORETISTERONA Solución iny.  200 mg/ml 1 Ampolleta,5,2504,2530,,25301603,1.1.5.1.4,,C931902020
C2530101607,NORETISTERONA Y ETINILESTRADIOLTab.o grag. Noretister 0.400 mg etinilestrl 0.035 mg 21 C/hormon. y 7,5,2504,2530,,25301607,1.1.5.1.4,,C931902022
C2530101605,NORETISTERONA Y ESTRADIOL Solución iny. 50mg y 5mg 1 ampolleta o jeringa,5,2504,2530,,25301605,1.1.5.1.4,,C931902024
C2530101794,PROGESTERONA Gel 90 mg Envase con 6 aplicadores,5,2504,2530,,25301794,1.1.5.1.4,,C931902026
C2530100143,ALPRAZOLAM 0.25 mg 30 tabletas,5,2504,2530,,25300143,1.1.5.1.4,,C932001002
C2530101384,LORAZEPAM 1mg 40 Tabletas,5,2504,2530,,25301384,1.1.5.1.4,,C932001006
C2530101694,PAROXETINA 20mg 10 Tabletas,5,2504,2530,,25301694,1.1.5.1.4,,C932001012
C2530100144,ALPRAZOLAM 2.0mg 30 Tabletas,5,2504,2530,,25300144,1.1.5.1.4,,C932002002
C2530100178,AMITRIPTILINA 25mg 20 Tabletas,5,2504,2530,,25300178,1.1.5.1.4,,C932002004
C2530100280,ARIPIPRAZOL 15 mg 20 tabletas,5,2504,2530,,25300280,1.1.5.1.4,,C932002008
C2530100281,ARIPIPRAZOL 20 mg 10 tabletas,5,2504,2530,,25300281,1.1.5.1.4,,C932002010
C2530100282,ARIPIPRAZOL 30 mg 10 tabletas,5,2504,2530,,25300282,1.1.5.1.4,,C932002012
C2530100373,BROMAZEPAM 3mg 30 comprimidos,5,2504,2530,,25300373,1.1.5.1.4,,C932002014
C2530100972,FLUNITRAZEPAM 2mg 30 Comprimidos,5,2504,2530,,25300972,1.1.5.1.4,,C932002020
C2530100984,FLUPENTIXOL Solución iny. 20mg Ampolleta de 1 ml,5,2504,2530,,25300984,1.1.5.1.4,,C932002024
C2530101099,HALOPERIDOL 5 mg 20 Tabletas,5,2504,2530,,25301099,1.1.5.1.4,,C932002028
C2530101097,HALOPERIDOL Solución iny. 5 mg/ml 6 Ampolletas,5,2504,2530,,25301097,1.1.5.1.4,,C932002030
C2530101167,IMIPRAMINA 25mg 20 Tabletas o grageas,5,2504,2530,,25301167,1.1.5.1.4,,C932002034
C2530101330,LEVOMEPROMAZINA Solución iny. 25mg/ml 10 Ampolletas,5,2504,2530,,25301330,1.1.5.1.4,,C932002036
C2530101372,LITIO 300 mg 50 Tabletas,5,2504,2530,,25301372,1.1.5.1.4,,C932002038
C2530101500,MIRTAZAPINA 30 mg 30 tabletas,5,2504,2530,,25301500,1.1.5.1.4,,C932002040
C2530101814,QUETIAPINA 100mg 60 tabletas,5,2504,2530,,25301814,1.1.5.1.4,,C932002050
C2530101837,REBOXETINA 4mg Envase con 60 tabletas,5,2504,2530,,25301837,1.1.5.1.4,,C932002052
C2530101858,RISPERIDONA 2mg 40 Tabletas,5,2504,2530,,25301858,1.1.5.1.4,,C932002054
C2530101856,RISPERIDONA Solución oral 1.0mg Envase 60ml,5,2504,2530,,25301856,1.1.5.1.4,,C932002056
C2530101899,SERTRALINA 50mg 14 Cápsulas o tabletas,5,2504,2530,,25301899,1.1.5.1.4,,C932002058
C2530102110,TRIAZOLAM 0.125mg 20 Tabletas,5,2504,2530,,25302110,1.1.5.1.4,,C932002064
C2530102199,VALPROATO SEMISÓDICO 250mg 30 comprimidos,5,2504,2530,,,1.1.5.1.4,,C932002068
C2530102222,VENLAFAXINA 75mg 10 cápsulas de liberación prolongada,5,2504,2530,,25302222,1.1.5.1.4,,C932002070
C2530102275,ZIPRASIDONA 40mg 28 cápsulas,5,2504,2530,,25302275,1.1.5.1.4,,C932002072
C2530102276,ZIPRASIDONA 80mg 28 cápsulas,5,2504,2530,,25302276,1.1.5.1.4,,C932002074
C2530102280,ZUCLOPENTIXOL Solución iny. 200mg 1 ampolleta,5,2504,2530,,25302280,1.1.5.1.4,,C932002076
C2530100141,ALOPURINOL 300 mg 20 Tabletas,5,2504,2530,,25300141,1.1.5.1.4,,C932101008
C2530100593,COLCHICINA 1mg 30 Tabletas,5,2504,2530,,25300593,1.1.5.1.4,,C932101012
C2530100689,DICLOFENACO 100mg 20 Cápsulas o grageas,5,2504,2530,,25300689,1.1.5.1.4,,C932101014
C2530101463,METOCARBAMOL 400 mg 30 Tabletas,5,2504,2530,,25301463,1.1.5.1.4,,C932101016
C2530101548,NAPROXENO Suspensión 125mg/ 5ml Frasco 100 ml,5,2504,2530,,25301548,1.1.5.1.4,,C932101018
C2530101549,NAPROXENO 250mg 30 Tabletas,5,2504,2530,,25301549,1.1.5.1.4,,C932101020
C2530101737,PIROXICAM 20mg 20 Cápsulas o Tabletas,5,2504,2530,,25301737,1.1.5.1.4,,C932101022
C2530100301,AUROTIOMALATO SÓDICO Solución iny. 50mg /1 ml 1 Frasco Ampolletas,5,2504,2530,,25300301,1.1.5.1.4,,C932102002
C2530100304,AZATIOPRINA 50mg 50 Tabletas,5,2504,2530,,25300304,1.1.5.1.4,,C932102004
C2530100345,BETAMETASONA Solución iny. 4 mg/ml Ampolleta o frasco ámpula con 1 ml,5,2504,2530,,25300345,1.1.5.1.4,,C932102006
C2530100343,BETAMETASONA ACETATO DE. Y BETAMETASONA FOSFATO DISÓDICO DE Suspensión inyectable Betametasona aceta,5,2504,2530,,25300343,1.1.5.1.4,,C932102008
C2530100465,CELECOXIB 100mg 20 cápsulas,5,2504,2530,,25300465,1.1.5.1.4,,C932102010
C2530100466,CELECOXIB 200mg 10 cápsulas,5,2504,2530,,25300466,1.1.5.1.4,,C932102012
C2530100648,DEFLAZACORT 6mg 20 tabletas,5,2504,2530,,,1.1.5.1.4,,C932102014
C2530100647,DEFLAZACORT 30mg 10 tabletas,5,2504,2530,,,1.1.5.1.4,,C932102016
C2530100664,DEXAMETASONA Solución iny. 8 mg/2ml 1 Frasco ámpula con 2 ml,5,2504,2530,,25300664,1.1.5.1.4,,C932102018
C2530100690,DICLOFENACO Solución iny. 75mg/3ml 2 Ampolletas,5,2504,2530,,25300690,1.1.5.1.4,,C932102022
C2530101174,INDOMETACINA Polvo/ Solución iny. 1mg/2 ml 1 Frasco ámpula,5,2504,2530,,25301174,1.1.5.1.4,,C932102026
C2530101173,INDOMETACINA Cápsulas 25mg 30 Tabletas,5,2504,2530,,25301173,1.1.5.1.4,,C932102030
C2530101178,INFLIXIMAB Solución iny. 100mg Frasco ámpula con liofilizado,5,2504,2530,,25301178,1.1.5.1.4,,C932102032
C2530101266,KETOPROFENO 100mg 15 Cápsulas,5,2504,2530,,25301266,1.1.5.1.4,,C932102034
C2530101421,MELOXICAM Suspensión oral 0.150 g/100ml 40 ml y pipeta dosificadora de 5ml.,5,2504,2530,,25301421,1.1.5.1.4,,C932102036
C2530101642,ORFENADRINA Solución iny. 60mg/2ml 6 Ampolletas,5,2504,2530,,25301642,1.1.5.1.4,,C932102038
C2530101788,PROBENECID 500mg 50 Tabletas,5,2504,2530,,25301788,1.1.5.1.4,,C932102040
C2530101992,SULINDACO 200 mg 20 Tabletas,5,2504,2530,,25301992,1.1.5.1.4,,C932102048
C2530100091,AGUA INYECTABLE Solución iny. 5ml 100 Ampolletas,5,2504,2530,,25300091,1.1.5.1.4,,C932201002
C2530100090,AGUA INYECTABLE Solución iny. 10ml 100 Ampolletas,5,2504,2530,,25300090,1.1.5.1.4,,C932201004
C2530100582,CLORURO DE SODIO 0.9 % Y GLUCOSA Solución iny. 0.9 g/100 ml   5 g/ 100 ml Frasco con 500ml,5,2504,2530,,25300582,1.1.5.1.4,,C932201008
C2530100783,ELECTRÓLITOS ORALES Polvo p/Solución Glucosa 20 g KCl 1.5g NaCl 3.5 g Citrato trisódico 2.9 g Sobre,5,2504,2530,,25300783,1.1.5.1.4,,C932201014
C2530101075,GLUCOSA 5 % Solución iny. 5 g/ 100 ml Frasco con 1000 ml,5,2504,2530,,25301075,1.1.5.1.4,,C932201018
C2530101076,GLUCOSA 5 % Solución iny. 5 g/ 100 ml Envase con 500ml,5,2504,2530,,25301076,1.1.5.1.4,,C932201020
C2530101081,GLUCOSA 50 % Solución iny. 50 g/ 100 ml Frasco ámpula de 50 ml,5,2504,2530,,25301081,1.1.5.1.4,,C932201022
C2530101926,SOL.HARTMANN Sol.iny. Na 1500mg K 78.5 mg Ca 27.25mg cloruro 1940 mg lact.1230 mg agua iny.500ml Env,5,2504,2530,,25301926,1.1.5.1.4,,C932201024
C2530101924,SOL.HARTMANN Sol.iny Na 3000mg K157mg Ca54.5mg cloruro 3880mg lactat 2460mg agua 1000 ml Env c/1000,5,2504,2530,,25301924,1.1.5.1.4,,C932201026
C2530100092,AGUA INYECTABLE Solución iny. 500ml Frasco ámpula,5,2504,2530,,25300092,1.1.5.1.4,,C932202002
C2530100358,BICARBONATO DE SODIO 7.5% Solución iny. 3.75 g/50 ml (bicarbonato 44.5 mEq sodio 44.5 mEq). Frasco á,5,2504,2530,,25300358,1.1.5.1.4,,C932202008
C2530100357,BICARBONATO DE SODIO 7.5% Solución iny. 0.75 g/10 ml (bicarbonato 8.9 mEq sodio 8.9 mEq). 50 Ampolle,5,2504,2530,,25300357,1.1.5.1.4,,C932202010
C2530100569,CLORURO DE POTASIO Solución iny. 1.49 g/10 ml  50 Ampolletas con 10ml,5,2504,2530,,25300569,1.1.5.1.4,,C932202012
C2530100584,CLORURO DE SODIO 0.9 % Y GLUCOSA 5 % Sol. iny. Clor.d/sod 0.9 g/ 100 ml gluc anidar 5 g/ 100 ml Env,5,2504,2530,,25300584,1.1.5.1.4,,C932202014
C2530100576,CLORURO DE SODIO 0.9 % Solución iny. 0.9 g/ 100 ml Envase con 1000 ml,5,2504,2530,,25300576,1.1.5.1.4,,C932202016
C2530100575,CLORURO DE SODIO 0.9 % Solución iny. 0.9 g/ 100 ml Envase con 100 ml,5,2504,2530,,25300575,1.1.5.1.4,,C932202020
C2530100580,CLORURO DE SODIO 17.7 % Solución iny. 0.177g/ml 100 ampolletas con 10 ml,5,2504,2530,,25300580,1.1.5.1.4,,C932202024
C2530100673,DEXTRÁN Solución iny. Dextrán (40000) 10 g/ 100 ml glucosa 5 g/100 ml Envase con 500ml,5,2504,2530,,25300673,1.1.5.1.4,,C932202026
C2530100674,DEXTRÁN Solución iny. al 6% Dextrán 6 g/ 100 ml Cloruro de sodio 7.5g/100ml Bolsa 250 ml,5,2504,2530,,25300674,1.1.5.1.4,,C932202028
C2530101023,FOSFATO DE POTASIO Solución iny. Potasio dibásico 1.550g/10ml potasio monofásico 0.300g/10ml 50 Ampo,5,2504,2530,,25301023,1.1.5.1.4,,C932202030
C2530101751,GELATINA Solución iny. Poligelina 3.5g/100ml 500ml con o sin equipo para su administración,5,2504,2530,,25301751,1.1.5.1.4,,C932202032
C2530101752,GELATINA Solución iny. Polimerizado de gelatina succinilada degradada 4g/100ml 500ml,5,2504,2530,,25301752,1.1.5.1.4,,C932202034
C2530101074,GLUCOSA 10 % Solución iny. Glucosa anhidra 10 g/ 100 ml Envase con 500ml,5,2504,2530,,25301074,1.1.5.1.4,,C932202038
C2530101073,GLUCOSA 10 % Solución iny. Glucosa anhidra 10 g/ 100 ml Envase con 1000 ml,5,2504,2530,,25301073,1.1.5.1.4,,C932202040
C2530101078,GLUCOSA 5 % Solución iny. 5 g/ 100 ml Envase con 50 ml,5,2504,2530,,25301078,1.1.5.1.4,,C932202042
C2530101077,GLUCOSA 5 % Solución iny. 5 g/ 100 ml Envase con 100 ml,5,2504,2530,,25301077,1.1.5.1.4,,C932202044
C2530101082,GLUCOSA 50 % Solución iny. 50 g/ 100 ml Envase con 250 ml,5,2504,2530,,25301082,1.1.5.1.4,,C932202046
C2530101396,MAGNESIO SULFATO DE Solución iny. 1 g/ 10 ml (magnesio 8.1 mEq sulfato 8.1 mEq). 100 Ampolletas,5,2504,2530,,25301396,1.1.5.1.4,,C932202048
C2530101897,SEROALBÚMINA HUMANA Solución iny. 12.5 g/50 ml 50ml,5,2504,2530,,25301897,1.1.5.1.4,,C932202052
C2530101896,SEROALBÚMINA HUMANA Solución iny. 10g/50 ml 50ml,5,2504,2530,,25301896,1.1.5.1.4,,C932202054
C2530101921,SODIO BICARBONATO DE /POTASIO CLORURO DE Tabletas 500mg/ 375 mg,5,2504,2530,,25301921,1.1.5.1.4,,C932202056
C2530100572,SOLUCIÓN DE CLORURO DE SODIO AL 0.9% Solución iny. 900mg/100ml 50ml,5,2504,2530,,25300572,1.1.5.1.4,,C932202058
C2530100571,SOLUCIÓN DE CLORURO DE SODIO AL 0.9% Solución iny. 900mg/100ml 100ml,5,2504,2530,,25300571,1.1.5.1.4,,C932202060
C2530101080,SOLUCIÓN DE GLUCOSA AL 5% Solución iny. 5g/100ml 50ml,5,2504,2530,,25301080,1.1.5.1.4,,C932202062
C2530101079,SOLUCIÓN DE GLUCOSA AL 5% Solución iny. 5g/100ml 100ml,5,2504,2530,,25301079,1.1.5.1.4,,C932202064
C2530101925,SOLUCIÓN HARTMANN Sol.iny Na750mg k39.25mg Ca13.62mg clorur 970mg lactato 615mg agua  250ml Env.c/25,5,2504,2530,,25301925,1.1.5.1.4,,C932202066
C2530100262,ANTITOXINA DIFTÉRICA EQUINA Liofilizado para Solución iny. 10 000 UI/ 10ml Frasco ámpula con 10ml,5,2504,2530,,25300262,1.1.5.1.4,,C932301002
C2530100264,ANTITOXINA TETÁNICA EQUINA Liofilizado para Solución iny. 10 000 UI. Frasco ámpula con 10ml,5,2504,2530,,25300264,1.1.5.1.4,,C932301004
C2530101189,INMUNOGLOBULINA HUMANA ANTIRRÁBICA Solución iny. 300UI/2ml Un frasco ámpula o ampolleta con 2 ml,5,2504,2530,,25301189,1.1.5.1.4,,C932301006
C2530101191,INMUNOGLOBULINA HUMANA HIPERINMUNE ANTITETÁNICA Sol. iny. 250UI/1 o 3ml Un fsco ámp c/3ml o amp c/un,5,2504,2530,,25301191,1.1.5.1.4,,C932301008
C2530101193,INMUNOGLOBULINA HUMANA NORMAL Solución iny. 330 mg/2ml Frasco ámpula,5,2504,2530,,25301193,1.1.5.1.4,,C932301010
C2530101975,SUERO ANTIALACRÁN Liofilizado p/soluc iny. p/neutralizar 150 dl/50 d/veneno d/alacrán. 1 Dosis y dil,5,2504,2530,,25301975,1.1.5.1.4,,C932301012
C2530101977,SUERO ANTIRRÁBICO EQUINO Liofilizado para Solución iny. 100 UI/ml Frasco ámpula de 10ml,5,2504,2530,,25301977,1.1.5.1.4,,C932301014
C2530101979,SUERO ANTIVIPERINO Liofiliz p/Sol.iny P/neut 790 dl/50 veneno crotalus menos780dl/50 Bothrops Fco ám,5,2504,2530,,25301979,1.1.5.1.4,,C932301016
C2530102143,VACUNA ANTIPERTUSSIS CON TOXOIDE DIFTÉRICA Y TETÁNICO (DPT) Suspensión inyectable Bortedella pertusi,5,2504,2530,,25302143,1.1.5.1.4,,C932301022
C2530102142,VACUNA ANTIPERTUSSIS CON TOXOIDE DIFTÉRICA Y TETÁNICO (DPT) Suspensión inyectable Bortedella pertusi,5,2504,2530,,25302142,1.1.5.1.4,,C932301024
C2530102150,VACUNA ANTIRRÁBICA HUMANA INACTIVADA Liofilizado para Solución iny. 2.5 UI/ml Frasco ámpula,5,2504,2530,,25302150,1.1.5.1.4,,C932301028
C2530102154,VACUNA ANTISARAMPIÓN Liofilizado para suspensión inyectable 10 000 dict/50/0.5ml Fsco ámp c/5ml (10,5,2504,2530,,25302154,1.1.5.1.4,,C932301034
C2530102156,VACUNA ANTITIFOÍDICA INACTIVADA Suspensión inyectable 500 a 1000 millones  de células de Salmonella,5,2504,2530,,25302156,1.1.5.1.4,,C932301036
C2530102181,VACUNA RECOMBINANTE CONTRA LA HEPATITIS B Suspensión inyectable 20µg/ml Frasco ámpula con 10 dosis,5,2504,2530,,25302181,1.1.5.1.4,,C932301044
C2530102188,VACUNA TRIPLE VIRAL SRP Sol. iny. Virus atenuados de paratoditis rubeola y sarampión Fco ámp y diluy,5,2504,2530,,25302188,1.1.5.1.4,,C932301046
C2530102187,VACUNA TRIPLE VIRAL SRP Sol. iny. Virus atenuados de paratoditis rubeola y sarampión Fco ámp y diluy,5,2504,2530,,25302187,1.1.5.1.4,,C932301048
C2530100912,FABOTERÁPICO Solución iny. Antialacran Frasco ámpula con liofilizado y diluyente 5ml,5,2504,2530,,25300912,1.1.5.1.4,,C932302004
C2530100913,FABOTERÁPICO Solución iny. Antiarácnido Frasco ámpula con liofilizado y diluyente 5ml,5,2504,2530,,25300913,1.1.5.1.4,,C932302006
C2530100914,FABOTERÁPICO Solución iny. Anticoralillo Frasco ámpula con liofilizado y diluyente 5ml,5,2504,2530,,25300914,1.1.5.1.4,,C932302008
C2530100915,FABOTERÁPICO Solución iny. Antiviperino Frasco ámpula con liofilizado y diluyente 10ml,5,2504,2530,,25300915,1.1.5.1.4,,C932302010
C2530102152,VACUNA ANTIRRUBEOLA Suspensión inyectable 1000TCID 50 Frasco ámpula y diluyente con 0.5ml,5,2504,2530,,25302152,1.1.5.1.4,,C932302022
C2530102182,VACUNA RECOMBINANTE CONTRA LA HEPATITIS B Suspensión inyectable 20µg/ml Frasco ámpula con una dosis,5,2504,2530,,25302182,1.1.5.1.4,,C932302026
C2530102176,VACUNA DOBLE VIRAL SR Suspensión inyectable 0.5ml Liofilizado para una dosis y diluyente,5,2504,2530,,25302176,1.1.5.1.4,,C932302028
I5770100001,ABEJAS,5,5602,5770,,57700001,1.2.4.8.7,Especies Menores y de Zoológico,I030200004
I5750100001,PECES,5,5602,5750,,57500001,1.2.4.8.5,Peces y Acuicultura,I030200006
I5710100001,ABERDEEN-ANGUS,5,5602,5710,,57100001,1.2.4.8.1,Bovinos,I030405002
I5710100002,ABURAC,5,5602,5710,,57100002,1.2.4.8.1,Bovinos,I030405004
I5710100004,AYRSHIRE,5,5602,5710,,57100004,1.2.4.8.1,Bovinos,I030405006
